,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
255,0.35623993873596194,0.04962893087829525,0.1380000114440918,0.029932194900600305,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.5392281105990783,0.563152841781874,0.45046082949308774,0.628448275862069,0.5516602809706258,0.5463033680132541,0.05703846348002641,269,0.6006523592153439,0.5659473288075929,0.44956744741407156,0.6856131496981039,0.6132695906231346,0.5830099751516494,0.0772688185236449
256,0.43927998542785646,0.04153308728616363,0.1082798957824707,0.003362369665161073,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",0.5401689708141321,0.8040322580645162,0.6969662058371736,0.5370894909688013,0.5973180076628353,0.6357626440748312,0.10275513283442687,105,0.532484608591608,0.732203101238692,0.7188692930218356,0.6095087326565323,0.6335237263637962,0.6453178923744928,0.07363639895783165
257,0.4254399299621582,0.04824375984338807,0.11003999710083008,0.007814230087035134,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 20}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
258,0.44904003143310545,0.07312825010578543,0.10979995727539063,0.0011999130343769335,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 25}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
259,0.42056002616882326,0.04753177596949894,0.10584001541137696,0.0034209083677578687,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 30}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
260,0.47511992454528806,0.09057657461998324,0.11232004165649415,0.006239962580324958,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
261,0.39312000274658204,0.03331235358955092,0.11272001266479492,0.006089432521139454,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
262,0.40819993019104006,0.047504613015267004,0.10651998519897461,0.005547729024494895,0.001,"(25, 25)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
263,0.672879981994629,0.17790283045520205,0.17452001571655273,0.06829211097420547,0.001,"(25, 25)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
264,0.8280000209808349,0.10103660306241845,0.1613999843597412,0.06996739504575242,0.001,"(25, 25)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
