,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
137,0.34007997512817384,0.015284782730106939,0.1216801643371582,0.01819256302979416,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 6}",0.31053834961546456,0.0,0.0,0.06153846153846154,0.1198501872659176,0.09847764947026237,0.1152175865009599,212,0.10233420930592041,0.0,0.0756043019912681,0.10368670461657654,0.04526411657559191,0.06537786649787139,0.03903010811771161
138,0.3496401309967041,0.01882387342373302,0.12499980926513672,0.01957783783439154,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 7}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,0.0,0.07439038094167874,0.0,0.0,0.0,0.014878076188335749,0.029756152376671494
139,0.35920000076293945,0.025988625404810537,0.11095995903015136,0.0030448205650688703,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 8}",0.22143174744330812,0.059676452965847816,0.06013579049466537,0.2191780821917808,0.22377622377622375,0.15672405501325173,0.07918297437432051,147,0.17015807736794736,0.015515503785126662,0.07618843223521822,0.2736263952337566,0.3107807950600232,0.16925384073641442,0.11244640775440141
140,0.4010799407958984,0.05699478787531168,0.11232008934020996,0.006239938736872875,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 9}",0.21680452764475402,0.38875878220140514,0.11720226843100189,0.22695035460992904,0.06177606177606178,0.20252471099938762,0.11191556740825782,72,0.3280930951767338,0.2932742650020134,0.15925774877650864,0.3229747468839756,0.33594176524112784,0.2879083242160719,0.06592639100396963
141,0.36815996170043946,0.047316107902210885,0.11232004165649415,0.006239962580324958,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.11295078249036063,0.06037095405503697,0.11720226843100189,0.0,0.0625,0.0706839593785266,0.04268178087481317,216,0.03046479521398984,0.046374781085814304,0.17123907145010517,0.0,0.060595900327668865,0.06173490961551563,0.05833937173062994
142,0.4180800437927246,0.04669589407130257,0.11855993270874024,0.00764244976581176,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
143,0.36503992080688474,0.0628662277151564,0.11544008255004883,0.007642313498367468,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
144,0.3151200771331787,0.020695722405546506,0.10919990539550781,1.9073486328125e-07,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
145,0.30575990676879883,0.012479960918967394,0.11543998718261719,0.007642391366541051,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 30}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
146,0.3057600498199463,0.012479853630407529,0.115440034866333,0.0076424497672993325,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 35}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
