,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
269,0.5348000526428223,0.183689375669545,0.004399919509887695,0.0004898624411217045,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.0,0.3543042992174001,0.0,0.0,0.2229965156794425,0.11555395425332421,0.14748974854248836,170,0.0,0.19909774436090202,0.0,0.0,0.4779182400262675,0.1354031968774339,0.1878167337253305
270,0.5907999992370605,0.39359840032111476,0.0031999588012695313,0.000748353705076902,0.001,"(100, 25, 100)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 6}",0.0,0.0,0.2702702702702703,0.0,0.0,0.05405405405405406,0.10810810810810811,235,0.0,0.0,0.419352036827933,0.0,0.0,0.0838704073655866,0.1677408147311732
271,0.6383999824523926,0.03884637664440332,0.004600048065185547,0.001743602768334089,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",0.0,0.16833802816901408,0.0,0.3243243243243243,0.11940298507462686,0.12221636088414309,0.12064117063940462,166,0.0,0.18653950363064895,0.0,0.20863943579194785,0.47111237499407477,0.1732582628833343,0.1733102086826717
272,0.3894001007080078,0.011217856206072643,0.0038000106811523437,0.000748353705076902,0.001,"(100, 25, 100)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.7344000816345215,0.08531502042055876,0.004399919509887695,0.001496809358971262,0.001,"(100, 25, 100)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.3115745568300313,0.26385503867754584,0.11720226843100189,0.27681660899653976,0.06201550387596899,0.20646179356409974,0.09806477468327292,112,0.18586268708291018,0.3500381881205566,0.17280194706419189,0.24567811388633293,0.38801234023798975,0.26847865527839626,0.08653271591809139
274,0.49039998054504397,0.03540965191580908,0.004999971389770508,0.0006324850929980568,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.7606000423431396,0.36738622357306183,0.0033998966217041017,0.0007999897074229017,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.0,0.5601799775028121,0.0,0.0,0.0,0.11243612405592157,0.22437152994850074,174,0.0,0.5107845544137761,0.0,0.0,0.061068702290076216,0.11437065134077047,0.19961313483161042
276,0.7705999374389648,0.2302030252726942,0.005600070953369141,0.00372018894213737,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.43092010383616963,0.46481239499719995,0.0,0.12030075187969924,0.0,0.2037605299618664,0.2049420943359745,116,0.4580981170557597,0.4494394392557659,0.0,0.2815958989578762,0.17218705565620296,0.2722641021851209,0.1732949048071908
277,0.7548000812530518,0.12656300395298417,0.0041999340057373045,0.0009797735596267692,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.46901488039178746,0.43092010383616963,0.26933101650738495,0.0625,0.0625,0.25940672513580265,0.17377022438127113,77,0.43962368566685084,0.3914245932594553,0.4005641748942166,0.07561120323743728,0.1322287175469841,0.2878904749209888,0.15213856543578377
278,0.7340000152587891,0.35309776048777286,0.0036000728607177733,0.0010198141552287456,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.22143174744330812,0.0,0.0,0.3232323232323232,0.17454545454545453,0.14364451502254968,0.12688711739947056,155,0.18603143036250816,0.0,0.0,0.29279134532990525,0.4556662725890889,0.18689780965630046,0.1751069734113618
